org.shiftone.jrat.inject.Injector,uses,org.shiftone.jrat.inject.process.ClassProcessor,0,1,0,Fail
org.shiftone.jrat.inject.Injector,uses,org.shiftone.jrat.inject.process.JarProcessor,0,1,0,Fail
org.shiftone.jrat.provider.log.io.LogInput,uses,org.shiftone.jrat.provider.log.io.message.FinishMessage,0,1,0,Fail
org.shiftone.jrat.inject.Injector,uses,org.shiftone.jrat.inject.process.Processor,0,1,0,Fail
org.shiftone.jrat.core.RootFactory,uses,org.shiftone.jrat.provider.chain.ChainFactoryBuilder,0,0,0,Pass
source,type,target,isInstiationFailed,precondFailed,isCompilationFailed,result
org.shiftone.jrat.inject.Injector,uses,org.shiftone.jrat.inject.process.CopyProcessor,0,1,0,Fail
org.shiftone.jrat.provider.log.io.LogInput,uses,org.shiftone.jrat.provider.log.io.message.EnterMessage,0,1,0,Fail
org.shiftone.jrat.provider.log.io.LogInput,uses,org.shiftone.jrat.provider.log.io.message.ErrorMessage,0,1,0,Fail
org.shiftone.jrat.provider.log.io.message.MethodMessage,uses,org.shiftone.jrat.provider.log.io.LogInput,0,1,0,Fail
org.shiftone.jrat.provider.log.io.message.CloseMessage,uses,org.shiftone.jrat.provider.log.io.LogInput,0,1,0,Fail
org.shiftone.jrat.core.RootFactory,uses,org.shiftone.jrat.provider.chain.ProperyConfigurator,0,1,0,Fail
org.shiftone.jrat.inject.process.Processor,uses,org.shiftone.jrat.inject.Injector,0,1,0,Fail
org.shiftone.jrat.provider.log.io.message.ErrorMessage,uses,org.shiftone.jrat.provider.log.io.LogInput,0,1,0,Fail
org.shiftone.jrat.inject.process.CopyProcessor,uses,org.shiftone.jrat.inject.Injector,0,1,0,Fail
org.shiftone.jrat.provider.log.io.message.FinishMessage,uses,org.shiftone.jrat.provider.log.io.LogInput,0,1,0,Fail
org.shiftone.jrat.provider.log.io.message.EnterMessage,uses,org.shiftone.jrat.provider.log.io.LogInput,0,1,0,Fail
org.shiftone.jrat.provider.log.io.LogInput,uses,org.shiftone.jrat.provider.log.io.message.CloseMessage,0,1,0,Fail
org.shiftone.jrat.inject.process.ClassProcessor,uses,org.shiftone.jrat.inject.Injector,0,1,0,Fail
org.shiftone.jrat.inject.process.JarProcessor,uses,org.shiftone.jrat.inject.Injector,0,1,0,Fail
org.shiftone.jrat.core.InternalHandler,uses,org.shiftone.jrat.provider.silent.SilentMethodHandler,0,0,1,Fail
org.shiftone.jrat.inject.process.AbstractProcessor,uses,org.shiftone.jrat.inject.Injector,0,1,0,Fail
org.shiftone.jrat.provider.log.ui.LogFileTableModel,uses,org.shiftone.jrat.provider.log.io.message.MethodMessage,0,1,0,Fail
org.shiftone.jrat.provider.log.io.LogInput,uses,org.shiftone.jrat.provider.log.io.message.Message,0,1,0,Fail
org.shiftone.jrat.provider.log.io.RandomAccessLogFile,uses,org.shiftone.jrat.provider.log.io.message.CloseMessage,0,1,0,Fail
org.shiftone.jrat.jda.VMTracer,uses,org.shiftone.jrat.jda.config.VMTraceConfig,0,1,0,Fail
org.shiftone.jrat.provider.log.io.LogOutput,uses,org.shiftone.jrat.provider.log.ui.LogOutputViewerFactory,0,1,0,Fail
org.shiftone.jrat.jda.config.VMTraceConfig,uses,org.shiftone.jrat.jda.config.connect.ConnectorConfig,0,1,0,Fail
org.shiftone.jrat.core.RootFactory,uses,org.shiftone.jrat.provider.chain.SAXConfigurator,0,1,0,Fail
org.shiftone.jrat.provider.tree.StackNode,uses,org.shiftone.jrat.provider.tree.ui.TreeOutputXmlViewerFactory,0,1,0,Fail
org.shiftone.jrat.jda.config.VMTraceConfig,uses,org.shiftone.jrat.jda.config.connect.LaunchingConnectorConfig,0,1,0,Fail
org.shiftone.jrat.jda.config.VMTraceConfig,uses,org.shiftone.jrat.jda.config.connect.ListeningConnectorConfig,0,1,0,Fail
org.shiftone.jrat.jda.config.VMTraceConfig,uses,org.shiftone.jrat.jda.config.connect.AttachingConnectorConfig,0,1,0,Fail
org.shiftone.jrat.provider.chain.ChainMethodHandlerFactory,uses,org.shiftone.jrat.provider.silent.SilentMethodHandler,0,0,1,Fail
org.shiftone.jrat.core.spi.MethodHandlerFactory,uses,org.shiftone.jrat.core.MethodKey,0,1,0,Fail
org.shiftone.jrat.ui.DesktopFrame,uses,org.shiftone.jrat.ui.inject.InjectJarAction,0,1,0,Fail
org.shiftone.jrat.jda.VMTracer,uses,org.shiftone.jrat.jda.config.connect.ConnectorConfig,0,1,0,Fail
org.shiftone.jrat.provider.log.ui.LogViewerPanel,uses,org.shiftone.jrat.provider.log.io.RandomAccessLogFile,0,1,0,Fail
org.shiftone.jrat.jda.JRatTrace,uses,org.shiftone.jrat.jda.config.JRatConfig,0,1,0,Fail
org.shiftone.jrat.jda.config.connect.ConnectorConfig,uses,org.shiftone.jrat.jda.config.TraceConfigException,0,1,0,Fail
org.shiftone.jrat.jda.JRatTrace,uses,org.shiftone.jrat.jda.config.VMTraceConfig,0,1,0,Fail
org.shiftone.jrat.ui.DesktopFrame,uses,org.shiftone.jrat.ui.inject.InjectDirAction,0,1,0,Fail
org.shiftone.jrat.provider.rate.ui.RateViewerPanel,uses,org.shiftone.jrat.ui.util.graph.GraphModel,0,1,0,Fail
org.shiftone.jrat.inject.process.JarProcessor,uses,org.shiftone.jrat.inject.InjectionException,0,1,0,Fail
org.shiftone.jrat.provider.log.io.RandomAccessLogFile,uses,org.shiftone.jrat.provider.log.io.message.Message,0,1,0,Fail
org.shiftone.jrat.inject.process.Processor,uses,org.shiftone.jrat.inject.InjectionException,0,1,0,Fail
org.shiftone.jrat.provider.log.ui.LogFileTableModel,uses,org.shiftone.jrat.provider.log.io.message.Message,0,1,0,Fail
org.shiftone.jrat.inject.process.AbstractProcessor,uses,org.shiftone.jrat.inject.InjectionException,0,1,0,Fail
org.shiftone.jrat.simulate.Simulator,uses,org.shiftone.jrat.simulate.stmt.Statement,0,1,0,Fail
org.shiftone.jrat.inject.process.ClassProcessor,uses,org.shiftone.jrat.inject.InjectionException,0,1,0,Fail
org.shiftone.jrat.jda.config.connect.ConnectorConfig,uses,org.shiftone.jrat.jda.TraceException,0,1,0,Fail
org.shiftone.jrat.simulate.SimXmlHandler,uses,org.shiftone.jrat.simulate.stmt.Statement,0,1,0,Fail
