com.opensymphony.oscache.base.events.CachewideEvent,uses,com.opensymphony.oscache.base.Cache,0,1,0,Fail
com.opensymphony.oscache.base.events.CacheGroupEvent,uses,com.opensymphony.oscache.base.Cache,0,1,0,Fail
com.opensymphony.oscache.base.events.CachePatternEvent,uses,com.opensymphony.oscache.base.Cache,0,1,0,Fail
com.opensymphony.oscache.base.events.CacheEntryEvent,uses,com.opensymphony.oscache.base.Cache,0,1,0,Fail
com.opensymphony.oscache.base.Cache,uses,com.opensymphony.oscache.base.events.CacheEntryEvent,0,1,0,Fail
com.opensymphony.oscache.base.Cache,uses,com.opensymphony.oscache.base.events.CachePatternEvent,0,1,0,Fail
com.opensymphony.oscache.base.Cache,uses,com.opensymphony.oscache.base.events.CacheGroupEvent,0,1,0,Fail
com.opensymphony.oscache.base.Cache,uses,com.opensymphony.oscache.base.events.CachewideEvent,0,1,0,Fail
com.opensymphony.oscache.base.Cache,uses,com.opensymphony.oscache.base.events.CacheEntryEventListener,0,1,0,Fail
com.opensymphony.oscache.base.persistence.PersistenceListener,uses,com.opensymphony.oscache.base.Config,0,1,0,Fail
com.opensymphony.oscache.base.Cache,uses,com.opensymphony.oscache.base.events.CacheMapAccessEvent,0,1,0,Fail
com.opensymphony.oscache.base.Cache,uses,com.opensymphony.oscache.base.algorithm.AbstractConcurrentReadCache,0,1,0,Fail
com.opensymphony.oscache.base.events.CacheMapAccessEvent,uses,com.opensymphony.oscache.base.CacheEntry,0,1,0,Fail
com.opensymphony.oscache.base.algorithm.AbstractConcurrentReadCache,uses,com.opensymphony.oscache.base.CacheEntry,0,1,0,Fail
com.opensymphony.oscache.base.CacheEntry,uses,com.opensymphony.oscache.web.filter.ResponseContent,0,1,0,Fail
com.opensymphony.oscache.base.AbstractCacheAdministrator,uses,com.opensymphony.oscache.base.events.CacheEntryEventListener,0,1,0,Fail
com.opensymphony.oscache.base.Cache,uses,com.opensymphony.oscache.base.persistence.PersistenceListener,0,1,0,Fail
com.opensymphony.oscache.base.events.CacheEntryEvent,uses,com.opensymphony.oscache.base.CacheEntry,0,1,0,Fail
com.opensymphony.oscache.base.Cache,uses,com.opensymphony.oscache.base.events.CacheMapAccessEventListener,0,1,0,Fail
com.opensymphony.oscache.base.Cache,uses,com.opensymphony.oscache.base.events.CacheEventListener,0,1,0,Fail
com.opensymphony.oscache.base.Cache,uses,com.opensymphony.oscache.base.events.CacheMapAccessEventType,0,1,0,Fail
com.opensymphony.oscache.base.Cache,uses,com.opensymphony.oscache.base.events.CacheEntryEventType,0,1,0,Fail
com.opensymphony.oscache.base.Cache,uses,com.opensymphony.oscache.base.events.CachewideEventType,0,1,0,Fail
com.opensymphony.oscache.base.Cache,uses,com.opensymphony.oscache.base.algorithm.UnlimitedCache,0,1,0,Fail
com.opensymphony.oscache.web.ServletCacheAdministrator,uses,com.opensymphony.oscache.base.CacheEntry,0,1,0,Fail
com.opensymphony.oscache.base.Cache,uses,com.opensymphony.oscache.base.algorithm.LRUCache,0,1,0,Fail
com.opensymphony.oscache.base.algorithm.AbstractConcurrentReadCache,uses,com.opensymphony.oscache.base.persistence.PersistenceListener,0,1,0,Fail
com.opensymphony.oscache.web.filter.CacheFilter,uses,com.opensymphony.oscache.base.EntryRefreshPolicy,0,1,0,Fail
com.opensymphony.oscache.web.filter.ICacheKeyProvider,uses,com.opensymphony.oscache.web.ServletCacheAdministrator,0,1,0,Fail
com.opensymphony.oscache.web.filter.ICacheGroupsProvider,uses,com.opensymphony.oscache.web.ServletCacheAdministrator,0,1,0,Fail
com.opensymphony.oscache.base.AbstractCacheAdministrator,uses,com.opensymphony.oscache.base.persistence.PersistenceListener,0,1,0,Fail
com.opensymphony.oscache.web.filter.ICacheGroupsProvider,uses,com.opensymphony.oscache.base.Cache,0,1,0,Fail
com.opensymphony.oscache.web.filter.ICacheKeyProvider,uses,com.opensymphony.oscache.base.Cache,0,1,0,Fail
com.opensymphony.oscache.web.filter.ExpiresRefreshPolicy,uses,com.opensymphony.oscache.base.CacheEntry,0,1,0,Fail
com.opensymphony.oscache.web.filter.CacheFilter,uses,com.opensymphony.oscache.web.ServletCacheAdministrator,0,1,0,Fail
com.opensymphony.oscache.base.AbstractCacheAdministrator,uses,com.opensymphony.oscache.base.events.CacheMapAccessEventListener,0,1,0,Fail
com.opensymphony.oscache.web.filter.CacheFilter,uses,com.opensymphony.oscache.base.Cache,0,1,0,Fail
